mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
53.5509 61.4141 0.552586 3.079 51.2839 112.187 0 0 36.5857 1.21805 67.2519 -0.40784 -1 13 27.1938 -0.253297 28.0708 0.144745 1 11 1
42.5574 81.6566 0.799744 2.84697 24.3227 88.1663 1 0 55.7155 1.62958 147.583 2.6594 1 13 32.3845 1.00907 50.3189 -2.82404 -1 11 1
53.3147 45.9625 1.76211 2.05066 36.2672 69.8067 1 0 45.583 -0.237005 46.8693 -0.230825 -1 11 19.1488 0.667842 23.5804 1.53128 1 13 1
13.6353 69.7144 0.148336 2.18342 81.4426 133.735 1 0 39.7822 -1.72861 115.575 0.188508 -1 11 30.1207 -1.36569 62.8561 0.0401717 1 13 1
47.8685 43.9063 1.54421 3.09776 38.7108 82.4338 0 0 31.6074 1.95527 113.902 -1.71471 -1 11 29.6465 1.26315 56.6146 3.02426 1 13 1
29.7037 95.7344 0.624178 3.0931 36.3003 117.867 1 0 63.4692 -0.754737 82.4207 -1.74553 1 11 36.7545 -0.787871 48.7645 -2.36971 -1 13 1
41.5007 41.536 1.13056 2.94406 40.518 81.6479 0 0 31.1549 0.320735 32.7711 2.44197 1 11 17.2337 1.65486 46.7335 -2.71065 -1 13 1
29.4154 50.4059 1.06065 2.91223 45.8527 95.5192 1 0 31.7548 -0.656667 38.8511 0.585768 -1 13 26.5989 -0.68831 33.1525 -0.474881 1 11 1
37.2085 73.7983 0.980353 2.99061 154.579 213.005 1 0 56.5916 1.88511 190.683 1.60859 -1 11 25.3816 2.16224 111.751 0.628234 1 13 1
13.6145 43.1147 0.647644 2.24365 40.4271 75.2235 0 0 29.9161 -1.76854 90.24 -3.13572 -1 13 15.2969 -1.77273 46.3248 2.49982 1 11 1
50.9613 97.8792 0.386775 2.55422 81.4759 170.956 1 0 49.8725 0.159122 50.5052 1.01064 1 11 49.866 -0.755514 64.7878 0.623863 -1 13 1
16.1334 41.6666 0.223925 2.69238 57.0318 95.0461 0 0 26.8708 1.5708 67.4239 1.93956 1 11 15.0373 0.817916 20.3541 1.71563 -1 13 1
13.2079 65.1516 0.33744 3.04414 61.2044 126.144 0 0 44.826 -0.187234 45.6142 -1.5068 -1 13 21.1407 0.0789594 21.2066 -1.16936 1 11 1
18.4492 55.7135 0.641772 1.96603 43.0221 81.4836 0 0 37.882 -1.91786 131.702 -2.61998 1 11 20.5448 -2.11597 86.475 3.02143 -1 13 1
40.2325 49.2284 1.08194 2.67226 34.7807 80.4892 0 0 29.1943 -0.410601 31.69 2.36278 -1 11 28.2315 -1.32838 57.0254 -2.83846 1 13 1
25.4601 83.7532 0.657037 1.94336 91.3947 144.505 1 0 66.5622 -0.315792 69.9089 -1.94553 -1 13 20.5201 -0.556421 23.7795 -1.28849 1 11 1
45.1196 47.2174 1.12551 2.89507 43.0009 89.4359 0 0 34.9832 1.99249 130.665 2.41012 -1 13 20.0419 0.746203 25.8856 1.28461 1 11 1
37.1316 51.1955 0.351493 3.00376 67.5236 117.312 1 0 30.311 0.326153 31.9375 -1.40483 -1 11 21.6627 1.63658 57.7554 -1.75632 1 13 1
25.583 77.086 0.304906 2.95882 33.8546 101.744 1 0 46.5384 1.54834 114.397 -2.90352 1 13 31.4176 2.13597 134.834 -2.59862 -1 11 1
52.6237 79.5463 0.557642 3.1311 64.8909 143.69 0 0 49.0813 1.62802 129.823 -0.173738 1 11 33.5407 0.512404 38.0412 -0.73138 -1 13 1
28.2155 55.1208 0.389429 2.81271 69.291 121.935 0 0 30.5678 0.254208 31.5608 3.05265 1 11 25.6062 1.15477 44.6629 2.66322 -1 13 1
19.2338 57.0562 0.604139 3.0998 48.78 105.489 1 0 31.9731 -2.10727 133.445 0.128906 -1 11 27.7746 -2.35669 147.91 0.733046 1 13 1
39.8796 70.2009 0.476085 2.92625 84.6256 153.26 0 0 36.8066 -0.326425 38.7851 1.96593 -1 13 35.4305 -1.28756 69.0872 2.44202 1 11 1
34.7806 42.2249 1.11497 1.80508 30.4514 56.2904 1 0 31.4501 -2.06939 126.528 -0.515639 -1 11 17.5483 -1.07536 28.7112 -1.63061 1 13 1
28.7678 88.2012 0.602873 1.97439 127.349 176.881 1 0 51.9818 0.238979 53.4734 2.12544 -1 13 40.3128 0.444379 44.359 1.52257 1 11 1
